              time_d	                  pH	             Olivine	           Enstatite	           Lizardite	           Magnesite	            Siderite	          Chalcedony	       Rhodochrosite	             Fe(OH)3	            Dolomite	                  Mg	                  Fe	                  Si	                   C	                HCO3	              MgHCO3	              FeHCO3	                 CO3	               CO2aq	
  1.516000000000e+03	  8.434551268329e+00	  5.719416290287e-04	  3.164549607160e-02	  4.159906068042e-02	  4.392325525686e-02	  0.000000000000e+00	  2.676942948015e-02	  2.668141757491e-03	  5.338576297799e-03	  2.103797177354e-03	  6.422771766613e+01	  3.708635256209e-03	  3.095155976276e+01	  1.377874551362e+02	  1.328234578744e+02	  8.049411848217e-01	  6.937796503469e-11	  2.046754071499e+00	  1.019949988767e+00	
  1.517000000000e+03	  8.434551268345e+00	  5.693921747682e-04	  3.164515852932e-02	  4.159694574089e-02	  4.393393378740e-02	  0.000000000000e+00	  2.677688388247e-02	  2.668861883577e-03	  5.340016550032e-03	  2.103797174032e-03	  6.422771766125e+01	  3.708635256235e-03	  3.095155976281e+01	  1.377874551411e+02	  1.328234578792e+02	  8.049411847911e-01	  6.937796503206e-11	  2.046754071643e+00	  1.019949988767e+00	
  1.518000000000e+03	  8.434551268361e+00	  5.668503458119e-04	  3.164482098946e-02	  4.159483087339e-02	  4.394459840084e-02	  0.000000000000e+00	  2.678433051058e-02	  2.669581232418e-03	  5.341455247784e-03	  2.103797170708e-03	  6.422771765636e+01	  3.708635256261e-03	  3.095155976286e+01	  1.377874551460e+02	  1.328234578840e+02	  8.049411847606e-01	  6.937796502942e-11	  2.046754071788e+00	  1.019949988767e+00	
  1.519000000000e+03	  8.434551268377e+00	  5.643161305690e-04	  3.164448345202e-02	  4.159271607794e-02	  4.395524911805e-02	  0.000000000000e+00	  2.679176937605e-02	  2.670299805138e-03	  5.342892393374e-03	  2.103797167382e-03	  6.422771765147e+01	  3.708635256287e-03	  3.095155976291e+01	  1.377874551509e+02	  1.328234578889e+02	  8.049411847300e-01	  6.937796502679e-11	  2.046754071932e+00	  1.019949988767e+00	
  1.520000000000e+03	  8.434551268393e+00	  5.617895174494e-04	  3.164414591698e-02	  4.159060135453e-02	  4.396588595989e-02	  0.000000000000e+00	  2.679920049048e-02	  2.671017602930e-03	  5.344327989119e-03	  2.103797164055e-03	  6.422771764658e+01	  3.708635256313e-03	  3.095155976295e+01	  1.377874551558e+02	  1.328234578937e+02	  8.049411846994e-01	  6.937796502415e-11	  2.046754072077e+00	  1.019949988767e+00	
  1.521000000000e+03	  8.434551268409e+00	  5.592704948632e-04	  3.164380838436e-02	  4.158848670316e-02	  4.397650894724e-02	  0.000000000000e+00	  2.680662386547e-02	  2.671734626970e-03	  5.345762037339e-03	  2.103797160726e-03	  6.422771764169e+01	  3.708635256339e-03	  3.095155976300e+01	  1.377874551608e+02	  1.328234578985e+02	  8.049411846687e-01	  6.937796502151e-11	  2.046754072222e+00	  1.019949988767e+00	
  1.522000000000e+03	  8.434551268425e+00	  5.567590512214e-04	  3.164347085414e-02	  4.158637212382e-02	  4.398711810095e-02	  0.000000000000e+00	  2.681403951260e-02	  2.672450878401e-03	  5.347194540352e-03	  2.103797157396e-03	  6.422771763680e+01	  3.708635256365e-03	  3.095155976305e+01	  1.377874551657e+02	  1.328234579033e+02	  8.049411846381e-01	  6.937796501887e-11	  2.046754072367e+00	  1.019949988767e+00	
  1.523000000000e+03	  8.434551268442e+00	  5.542551749351e-04	  3.164313332635e-02	  4.158425761653e-02	  4.399771344188e-02	  0.000000000000e+00	  2.682144744348e-02	  2.673166358417e-03	  5.348625500475e-03	  2.103797154064e-03	  6.422771763190e+01	  3.708635256391e-03	  3.095155976310e+01	  1.377874551706e+02	  1.328234579081e+02	  8.049411846074e-01	  6.937796501622e-11	  2.046754072512e+00	  1.019949988767e+00	
  1.524000000000e+03	  8.434551268458e+00	  5.517588544164e-04	  3.164279580096e-02	  4.158214318127e-02	  4.400829499091e-02	  0.000000000000e+00	  2.682884766968e-02	  2.673881068142e-03	  5.350054920027e-03	  2.103797150730e-03	  6.422771762700e+01	  3.708635256418e-03	  3.095155976315e+01	  1.377874551756e+02	  1.328234579129e+02	  8.049411845768e-01	  6.937796501358e-11	  2.046754072657e+00	  1.019949988767e+00	
  1.525000000000e+03	  8.434551268474e+00	  5.492700780774e-04	  3.164245827798e-02	  4.158002881804e-02	  4.401886276889e-02	  0.000000000000e+00	  2.683624020280e-02	  2.674595008755e-03	  5.351482801327e-03	  2.103797147394e-03	  6.422771762209e+01	  3.708635256444e-03	  3.095155976320e+01	  1.377874551805e+02	  1.328234579178e+02	  8.049411845461e-01	  6.937796501094e-11	  2.046754072802e+00	  1.019949988767e+00	
  1.526000000000e+03	  8.434551268490e+00	  5.467888343312e-04	  3.164212075742e-02	  4.157791452685e-02	  4.402941679667e-02	  0.000000000000e+00	  2.684362505443e-02	  2.675308181426e-03	  5.352909146692e-03	  2.103797144057e-03	  6.422771761719e+01	  3.708635256470e-03	  3.095155976325e+01	  1.377874551854e+02	  1.328234579226e+02	  8.049411845154e-01	  6.937796500829e-11	  2.046754072947e+00	  1.019949988767e+00	
  1.527000000000e+03	  8.434551268506e+00	  5.443151115911e-04	  3.164178323927e-02	  4.157580030769e-02	  4.403995709513e-02	  0.000000000000e+00	  2.685100223615e-02	  2.676020587265e-03	  5.354333958439e-03	  2.103797140718e-03	  6.422771761228e+01	  3.708635256496e-03	  3.095155976330e+01	  1.377874551904e+02	  1.328234579274e+02	  8.049411844846e-01	  6.937796500564e-11	  2.046754073092e+00	  1.019949988767e+00	
  1.528000000000e+03	  8.434551268522e+00	  5.418488982711e-04	  3.164144572353e-02	  4.157368616057e-02	  4.405048368511e-02	  0.000000000000e+00	  2.685837175956e-02	  2.676732227430e-03	  5.355757238887e-03	  2.103797137378e-03	  6.422771760737e+01	  3.708635256522e-03	  3.095155976335e+01	  1.377874551953e+02	  1.328234579323e+02	  8.049411844539e-01	  6.937796500299e-11	  2.046754073237e+00	  1.019949988767e+00	
  1.529000000000e+03	  8.434551268539e+00	  5.393901827857e-04	  3.164110821021e-02	  4.157157208547e-02	  4.406099658748e-02	  0.000000000000e+00	  2.686573363625e-02	  2.677443103075e-03	  5.357178990353e-03	  2.103797134036e-03	  6.422771760246e+01	  3.708635256548e-03	  3.095155976340e+01	  1.377874552003e+02	  1.328234579371e+02	  8.049411844232e-01	  6.937796500034e-11	  2.046754073383e+00	  1.019949988767e+00	
  1.530000000000e+03	  8.434551268555e+00	  5.369389535498e-04	  3.164077069929e-02	  4.156945808240e-02	  4.407149582309e-02	  0.000000000000e+00	  2.687308787779e-02	  2.678153215372e-03	  5.358599215155e-03	  2.103797130692e-03	  6.422771759754e+01	  3.708635256574e-03	  3.095155976345e+01	  1.377874552052e+02	  1.328234579419e+02	  8.049411843924e-01	  6.937796499769e-11	  2.046754073528e+00	  1.019949988767e+00	
  1.531000000000e+03	  8.434551268571e+00	  5.344951989789e-04	  3.164043319079e-02	  4.156734415135e-02	  4.408198141280e-02	  0.000000000000e+00	  2.688043449579e-02	  2.678862565536e-03	  5.360017915609e-03	  2.103797127347e-03	  6.422771759262e+01	  3.708635256601e-03	  3.095155976350e+01	  1.377874552102e+02	  1.328234579468e+02	  8.049411843616e-01	  6.937796499504e-11	  2.046754073674e+00	  1.019949988767e+00	
  1.532000000000e+03	  8.434551268587e+00	  5.320589074892e-04	  3.164009568470e-02	  4.156523029234e-02	  4.409245337745e-02	  0.000000000000e+00	  2.688777350182e-02	  2.679571154677e-03	  5.361435094034e-03	  2.103797124000e-03	  6.422771758770e+01	  3.708635256627e-03	  3.095155976354e+01	  1.377874552151e+02	  1.328234579516e+02	  8.049411843308e-01	  6.937796499239e-11	  2.046754073819e+00	  1.019949988767e+00	
  1.533000000000e+03	  8.434551268603e+00	  5.296300674971e-04	  3.163975818102e-02	  4.156311650535e-02	  4.410291173791e-02	  0.000000000000e+00	  2.689510490747e-02	  2.680278983924e-03	  5.362850752747e-03	  2.103797120651e-03	  6.422771758278e+01	  3.708635256653e-03	  3.095155976359e+01	  1.377874552201e+02	  1.328234579564e+02	  8.049411843000e-01	  6.937796498973e-11	  2.046754073965e+00	  1.019949988767e+00	
  1.534000000000e+03	  8.434551268620e+00	  5.272086674198e-04	  3.163942067976e-02	  4.156100279038e-02	  4.411335651503e-02	  0.000000000000e+00	  2.690242872433e-02	  2.680986054504e-03	  5.364264894064e-03	  2.103797117301e-03	  6.422771757786e+01	  3.708635256680e-03	  3.095155976364e+01	  1.377874552251e+02	  1.328234579613e+02	  8.049411842692e-01	  6.937796498707e-11	  2.046754074111e+00	  1.019949988767e+00	
  1.535000000000e+03	  8.434551268636e+00	  5.247946956750e-04	  3.163908318091e-02	  4.155888914743e-02	  4.412378772966e-02	  0.000000000000e+00	  2.690974496397e-02	  2.681692367571e-03	  5.365677520303e-03	  2.103797113949e-03	  6.422771757293e+01	  3.708635256706e-03	  3.095155976369e+01	  1.377874552300e+02	  1.328234579661e+02	  8.049411842383e-01	  6.937796498442e-11	  2.046754074256e+00	  1.019949988767e+00	
  1.536000000000e+03	  8.434551268652e+00	  5.223881406807e-04	  3.163874568446e-02	  4.155677557651e-02	  4.413420540264e-02	  0.000000000000e+00	  2.691705363800e-02	  2.682397924251e-03	  5.367088633780e-03	  2.103797110595e-03	  6.422771756800e+01	  3.708635256732e-03	  3.095155976374e+01	  1.377874552350e+02	  1.328234579710e+02	  8.049411842075e-01	  6.937796498176e-11	  2.046754074402e+00	  1.019949988767e+00	
  1.537000000000e+03	  8.434551268668e+00	  5.199889908557e-04	  3.163840819043e-02	  4.155466207760e-02	  4.414460955484e-02	  0.000000000000e+00	  2.692435475798e-02	  2.683102725679e-03	  5.368498236812e-03	  2.103797107240e-03	  6.422771756307e+01	  3.708635256758e-03	  3.095155976379e+01	  1.377874552399e+02	  1.328234579758e+02	  8.049411841766e-01	  6.937796497910e-11	  2.046754074548e+00	  1.019949988767e+00	
  1.538000000000e+03	  8.434551268685e+00	  5.175972346193e-04	  3.163807069882e-02	  4.155254865072e-02	  4.415500020709e-02	  0.000000000000e+00	  2.693164833550e-02	  2.683806773034e-03	  5.369906331717e-03	  2.103797103883e-03	  6.422771755813e+01	  3.708635256785e-03	  3.095155976384e+01	  1.377874552449e+02	  1.328234579807e+02	  8.049411841457e-01	  6.937796497643e-11	  2.046754074694e+00	  1.019949988767e+00	
  1.539000000000e+03	  8.434551268701e+00	  5.152128603911e-04	  3.163773320961e-02	  4.155043529585e-02	  4.416537738024e-02	  0.000000000000e+00	  2.693893438215e-02	  2.684510067437e-03	  5.371312920809e-03	  2.103797100525e-03	  6.422771755320e+01	  3.708635256811e-03	  3.095155976389e+01	  1.377874552499e+02	  1.328234579856e+02	  8.049411841148e-01	  6.937796497377e-11	  2.046754074840e+00	  1.019949988767e+00	
  1.540000000000e+03	  8.434551268717e+00	  5.128358565915e-04	  3.163739572282e-02	  4.154832201300e-02	  4.417574109515e-02	  0.000000000000e+00	  2.694621290951e-02	  2.685212610092e-03	  5.372718006407e-03	  2.103797097165e-03	  6.422771754826e+01	  3.708635256837e-03	  3.095155976394e+01	  1.377874552549e+02	  1.328234579904e+02	  8.049411840839e-01	  6.937796497111e-11	  2.046754074986e+00	  1.019949988767e+00	
  1.541000000000e+03	  8.434551268733e+00	  5.104662116414e-04	  3.163705823844e-02	  4.154620880216e-02	  4.418609137265e-02	  0.000000000000e+00	  2.695348392916e-02	  2.685914402226e-03	  5.374121590825e-03	  2.103797093803e-03	  6.422771754332e+01	  3.708635256864e-03	  3.095155976399e+01	  1.377874552598e+02	  1.328234579953e+02	  8.049411840530e-01	  6.937796496844e-11	  2.046754075132e+00	  1.019949988767e+00	
  1.542000000000e+03	  8.434551268750e+00	  5.081039139621e-04	  3.163672075647e-02	  4.154409566333e-02	  4.419642823360e-02	  0.000000000000e+00	  2.696074745268e-02	  2.686615444917e-03	  5.375523676381e-03	  2.103797090440e-03	  6.422771753837e+01	  3.708635256890e-03	  3.095155976404e+01	  1.377874552648e+02	  1.328234580001e+02	  8.049411840221e-01	  6.937796496578e-11	  2.046754075279e+00	  1.019949988767e+00	
  1.543000000000e+03	  8.434551268766e+00	  5.057489519754e-04	  3.163638327691e-02	  4.154198259652e-02	  4.420675169883e-02	  0.000000000000e+00	  2.696800349165e-02	  2.687315739339e-03	  5.376924265391e-03	  2.103797087075e-03	  6.422771753343e+01	  3.708635256916e-03	  3.095155976409e+01	  1.377874552698e+02	  1.328234580050e+02	  8.049411839911e-01	  6.937796496311e-11	  2.046754075425e+00	  1.019949988768e+00	
  1.544000000000e+03	  8.434551268782e+00	  5.034013141039e-04	  3.163604579977e-02	  4.153986960172e-02	  4.421706178919e-02	  0.000000000000e+00	  2.697525205765e-02	  2.688015286634e-03	  5.378323360170e-03	  2.103797083708e-03	  6.422771752848e+01	  3.708635256943e-03	  3.095155976414e+01	  1.377874552748e+02	  1.328234580099e+02	  8.049411839601e-01	  6.937796496044e-11	  2.046754075571e+00	  1.019949988768e+00	
  1.545000000000e+03	  8.434551268799e+00	  5.010609887705e-04	  3.163570832503e-02	  4.153775667893e-02	  4.422735852552e-02	  0.000000000000e+00	  2.698249316226e-02	  2.688714087971e-03	  5.379720963034e-03	  2.103797080340e-03	  6.422771752353e+01	  3.708635256969e-03	  3.095155976419e+01	  1.377874552798e+02	  1.328234580148e+02	  8.049411839291e-01	  6.937796495777e-11	  2.046754075718e+00	  1.019949988768e+00	
  1.546000000000e+03	  8.434551268815e+00	  4.987279643988e-04	  3.163537085271e-02	  4.153564382815e-02	  4.423764192867e-02	  0.000000000000e+00	  2.698972681706e-02	  2.689412144549e-03	  5.381117076300e-03	  2.103797076970e-03	  6.422771751857e+01	  3.708635256996e-03	  3.095155976424e+01	  1.377874552848e+02	  1.328234580196e+02	  8.049411838981e-01	  6.937796495509e-11	  2.046754075865e+00	  1.019949988768e+00	
  1.547000000000e+03	  8.434551268831e+00	  4.964022294128e-04	  3.163503338280e-02	  4.153353104937e-02	  4.424791201946e-02	  0.000000000000e+00	  2.699695303363e-02	  2.690109457498e-03	  5.382511702283e-03	  2.103797073599e-03	  6.422771751362e+01	  3.708635257022e-03	  3.095155976429e+01	  1.377874552897e+02	  1.328234580245e+02	  8.049411838671e-01	  6.937796495242e-11	  2.046754076011e+00	  1.019949988768e+00	
  1.548000000000e+03	  8.434551268848e+00	  4.940837722372e-04	  3.163469591531e-02	  4.153141834260e-02	  4.425816881875e-02	  0.000000000000e+00	  2.700417182354e-02	  2.690806027955e-03	  5.383904843298e-03	  2.103797070226e-03	  6.422771750866e+01	  3.708635257048e-03	  3.095155976434e+01	  1.377874552947e+02	  1.328234580294e+02	  8.049411838361e-01	  6.937796494975e-11	  2.046754076158e+00	  1.019949988768e+00	
  1.549000000000e+03	  8.434551268864e+00	  4.917725812969e-04	  3.163435845022e-02	  4.152930570784e-02	  4.426841234736e-02	  0.000000000000e+00	  2.701138319838e-02	  2.691501857035e-03	  5.385296501661e-03	  2.103797066852e-03	  6.422771750370e+01	  3.708635257075e-03	  3.095155976439e+01	  1.377874552997e+02	  1.328234580343e+02	  8.049411838050e-01	  6.937796494707e-11	  2.046754076305e+00	  1.019949988768e+00	
  1.550000000000e+03	  8.434551268880e+00	  4.894686450179e-04	  3.163402098755e-02	  4.152719314508e-02	  4.427864262614e-02	  0.000000000000e+00	  2.701858716972e-02	  2.692196945908e-03	  5.386686679687e-03	  2.103797063476e-03	  6.422771749874e+01	  3.708635257101e-03	  3.095155976444e+01	  1.377874553047e+02	  1.328234580391e+02	  8.049411837740e-01	  6.937796494439e-11	  2.046754076451e+00	  1.019949988768e+00	
  1.551000000000e+03	  8.434551268897e+00	  4.871719518262e-04	  3.163368352729e-02	  4.152508065432e-02	  4.428885967593e-02	  0.000000000000e+00	  2.702578374913e-02	  2.692891295802e-03	  5.388075379692e-03	  2.103797060098e-03	  6.422771749377e+01	  3.708635257128e-03	  3.095155976449e+01	  1.377874553097e+02	  1.328234580440e+02	  8.049411837429e-01	  6.937796494172e-11	  2.046754076598e+00	  1.019949988768e+00	
  1.552000000000e+03	  8.434551268913e+00	  4.848824901487e-04	  3.163334606944e-02	  4.152296823556e-02	  4.429906351754e-02	  0.000000000000e+00	  2.703297294820e-02	  2.693584907896e-03	  5.389462603991e-03	  2.103797056719e-03	  6.422771748881e+01	  3.708635257154e-03	  3.095155976454e+01	  1.377874553147e+02	  1.328234580489e+02	  8.049411837118e-01	  6.937796493904e-11	  2.046754076745e+00	  1.019949988768e+00	
  1.553000000000e+03	  8.434551268929e+00	  4.826002484126e-04	  3.163300861400e-02	  4.152085588880e-02	  4.430925417183e-02	  0.000000000000e+00	  2.704015477849e-02	  2.694277783279e-03	  5.390848354899e-03	  2.103797053338e-03	  6.422771748384e+01	  3.708635257181e-03	  3.095155976459e+01	  1.377874553197e+02	  1.328234580538e+02	  8.049411836807e-01	  6.937796493636e-11	  2.046754076892e+00	  1.019949988768e+00	
  1.554000000000e+03	  8.434551268946e+00	  4.803252150459e-04	  3.163267116098e-02	  4.151874361404e-02	  4.431943165963e-02	  0.000000000000e+00	  2.704732925159e-02	  2.694969923123e-03	  5.392232634730e-03	  2.103797049955e-03	  6.422771747886e+01	  3.708635257207e-03	  3.095155976464e+01	  1.377874553247e+02	  1.328234580587e+02	  8.049411836496e-01	  6.937796493367e-11	  2.046754077039e+00	  1.019949988768e+00	
  1.555000000000e+03	  8.434551268962e+00	  4.780573784769e-04	  3.163233371036e-02	  4.151663141128e-02	  4.432959600176e-02	  0.000000000000e+00	  2.705449637906e-02	  2.695661328598e-03	  5.393615445800e-03	  2.103797046571e-03	  6.422771747389e+01	  3.708635257234e-03	  3.095155976469e+01	  1.377874553298e+02	  1.328234580636e+02	  8.049411836184e-01	  6.937796493099e-11	  2.046754077187e+00	  1.019949988768e+00	
  1.556000000000e+03	  8.434551268979e+00	  4.757967271346e-04	  3.163199626216e-02	  4.151451928052e-02	  4.433974721906e-02	  0.000000000000e+00	  2.706165617248e-02	  2.696352000841e-03	  5.394996790423e-03	  2.103797043186e-03	  6.422771746891e+01	  3.708635257260e-03	  3.095155976474e+01	  1.377874553348e+02	  1.328234580685e+02	  8.049411835873e-01	  6.937796492831e-11	  2.046754077334e+00	  1.019949988768e+00	
  1.557000000000e+03	  8.434551268995e+00	  4.735432494485e-04	  3.163165881637e-02	  4.151240722175e-02	  4.434988533235e-02	  0.000000000000e+00	  2.706880864343e-02	  2.697041940989e-03	  5.396376670913e-03	  2.103797039799e-03	  6.422771746393e+01	  3.708635257287e-03	  3.095155976478e+01	  1.377874553398e+02	  1.328234580734e+02	  8.049411835561e-01	  6.937796492562e-11	  2.046754077481e+00	  1.019949988768e+00	
  1.558000000000e+03	  8.434551269011e+00	  4.712969338487e-04	  3.163132137299e-02	  4.151029523497e-02	  4.436001036247e-02	  0.000000000000e+00	  2.707595380347e-02	  2.697731150258e-03	  5.397755089586e-03	  2.103797036410e-03	  6.422771745895e+01	  3.708635257313e-03	  3.095155976483e+01	  1.377874553448e+02	  1.328234580783e+02	  8.049411835249e-01	  6.937796492293e-11	  2.046754077629e+00	  1.019949988768e+00	
  1.559000000000e+03	  8.434551269028e+00	  4.690577687658e-04	  3.163098393203e-02	  4.150818332019e-02	  4.437012233025e-02	  0.000000000000e+00	  2.708309166418e-02	  2.698419629793e-03	  5.399132048756e-03	  2.103797033019e-03	  6.422771745397e+01	  3.708635257340e-03	  3.095155976488e+01	  1.377874553498e+02	  1.328234580832e+02	  8.049411834938e-01	  6.937796492024e-11	  2.046754077776e+00	  1.019949988768e+00	
  1.560000000000e+03	  8.434551269044e+00	  4.668257426308e-04	  3.163064649348e-02	  4.150607147740e-02	  4.438022125651e-02	  0.000000000000e+00	  2.709022223712e-02	  2.699107380707e-03	  5.400507550737e-03	  2.103797029628e-03	  6.422771744898e+01	  3.708635257366e-03	  3.095155976493e+01	  1.377874553548e+02	  1.328234580881e+02	  8.049411834625e-01	  6.937796491755e-11	  2.046754077923e+00	  1.019949988768e+00	
  1.561000000000e+03	  8.434551269061e+00	  4.646008438756e-04	  3.163030905733e-02	  4.150395970659e-02	  4.439030716208e-02	  0.000000000000e+00	  2.709734553388e-02	  2.699794404210e-03	  5.401881597843e-03	  2.103797026234e-03	  6.422771744400e+01	  3.708635257393e-03	  3.095155976498e+01	  1.377874553599e+02	  1.328234580930e+02	  8.049411834313e-01	  6.937796491486e-11	  2.046754078071e+00	  1.019949988768e+00	
  1.562000000000e+03	  8.434551269077e+00	  4.623830609324e-04	  3.162997162360e-02	  4.150184800778e-02	  4.440038006778e-02	  0.000000000000e+00	  2.710446156601e-02	  2.700480701451e-03	  5.403254192388e-03	  2.103797022839e-03	  6.422771743901e+01	  3.708635257420e-03	  3.095155976503e+01	  1.377874553649e+02	  1.328234580979e+02	  8.049411834001e-01	  6.937796491217e-11	  2.046754078219e+00	  1.019949988768e+00	
  1.563000000000e+03	  8.434551269094e+00	  4.601723822340e-04	  3.162963419228e-02	  4.149973638095e-02	  4.441043999444e-02	  0.000000000000e+00	  2.711157034510e-02	  2.701166273550e-03	  5.404625336686e-03	  2.103797019443e-03	  6.422771743401e+01	  3.708635257446e-03	  3.095155976508e+01	  1.377874553699e+02	  1.328234581028e+02	  8.049411833688e-01	  6.937796490948e-11	  2.046754078366e+00	  1.019949988768e+00	
  1.564000000000e+03	  8.434551269110e+00	  4.579687962137e-04	  3.162929676338e-02	  4.149762482611e-02	  4.442048696288e-02	  0.000000000000e+00	  2.711867188270e-02	  2.701851121692e-03	  5.405995033051e-03	  2.103797016045e-03	  6.422771742902e+01	  3.708635257473e-03	  3.095155976513e+01	  1.377874553749e+02	  1.328234581077e+02	  8.049411833376e-01	  6.937796490678e-11	  2.046754078514e+00	  1.019949988768e+00	
  1.565000000000e+03	  8.434551269127e+00	  4.557722913055e-04	  3.162895933688e-02	  4.149551334325e-02	  4.443052099392e-02	  0.000000000000e+00	  2.712576619039e-02	  2.702535247020e-03	  5.407363283796e-03	  2.103797012645e-03	  6.422771742402e+01	  3.708635257500e-03	  3.095155976518e+01	  1.377874553800e+02	  1.328234581127e+02	  8.049411833063e-01	  6.937796490409e-11	  2.046754078662e+00	  1.019949988768e+00	
  1.566000000000e+03	  8.434551269143e+00	  4.535828559439e-04	  3.162862191280e-02	  4.149340193238e-02	  4.444054210839e-02	  0.000000000000e+00	  2.713285327974e-02	  2.703218650674e-03	  5.408730091236e-03	  2.103797009244e-03	  6.422771741902e+01	  3.708635257526e-03	  3.095155976524e+01	  1.377874553850e+02	  1.328234581176e+02	  8.049411832750e-01	  6.937796490139e-11	  2.046754078810e+00	  1.019949988768e+00	
  1.567000000000e+03	  8.434551269160e+00	  4.514004785639e-04	  3.162828449113e-02	  4.149129059349e-02	  4.445055032710e-02	  0.000000000000e+00	  2.713993316230e-02	  2.703901333844e-03	  5.410095457684e-03	  2.103797005841e-03	  6.422771741402e+01	  3.708635257553e-03	  3.095155976529e+01	  1.377874553900e+02	  1.328234581225e+02	  8.049411832437e-01	  6.937796489869e-11	  2.046754078958e+00	  1.019949988768e+00	
  1.568000000000e+03	  8.434551269176e+00	  4.492251476010e-04	  3.162794707187e-02	  4.148917932658e-02	  4.446054567088e-02	  0.000000000000e+00	  2.714700584966e-02	  2.704583297666e-03	  5.411459385453e-03	  2.103797002437e-03	  6.422771740901e+01	  3.708635257580e-03	  3.095155976534e+01	  1.377874553951e+02	  1.328234581274e+02	  8.049411832124e-01	  6.937796489599e-11	  2.046754079106e+00	  1.019949988768e+00	
  1.569000000000e+03	  8.434551269193e+00	  4.470568514915e-04	  3.162760965502e-02	  4.148706813166e-02	  4.447052816053e-02	  0.000000000000e+00	  2.715407135338e-02	  2.705264543311e-03	  5.412821876856e-03	  2.103796999031e-03	  6.422771740401e+01	  3.708635257606e-03	  3.095155976539e+01	  1.377874554001e+02	  1.328234581324e+02	  8.049411831810e-01	  6.937796489329e-11	  2.046754079254e+00	  1.019949988768e+00	
  1.570000000000e+03	  8.434551269209e+00	  4.448955786720e-04	  3.162727224059e-02	  4.148495700871e-02	  4.448049781689e-02	  0.000000000000e+00	  2.716112968501e-02	  2.705945071900e-03	  5.414182934207e-03	  2.103796995624e-03	  6.422771739900e+01	  3.708635257633e-03	  3.095155976544e+01	  1.377874554052e+02	  1.328234581373e+02	  8.049411831497e-01	  6.937796489059e-11	  2.046754079402e+00	  1.019949988768e+00	
  1.571000000000e+03	  8.434551269226e+00	  4.427413175798e-04	  3.162693482856e-02	  4.148284595773e-02	  4.449045466076e-02	  0.000000000000e+00	  2.716818085613e-02	  2.706624884630e-03	  5.415542559818e-03	  2.103796992215e-03	  6.422771739399e+01	  3.708635257660e-03	  3.095155976549e+01	  1.377874554102e+02	  1.328234581422e+02	  8.049411831183e-01	  6.937796488789e-11	  2.046754079551e+00	  1.019949988768e+00	
  1.572000000000e+03	  8.434551269242e+00	  4.405940566527e-04	  3.162659741895e-02	  4.148073497874e-02	  4.450039871297e-02	  0.000000000000e+00	  2.717522487831e-02	  2.707303982651e-03	  5.416900756003e-03	  2.103796988804e-03	  6.422771738898e+01	  3.708635257686e-03	  3.095155976554e+01	  1.377874554153e+02	  1.328234581471e+02	  8.049411830870e-01	  6.937796488518e-11	  2.046754079699e+00	  1.019949988768e+00	
  1.573000000000e+03	  8.434551269259e+00	  4.384537843291e-04	  3.162626001175e-02	  4.147862407172e-02	  4.451032999431e-02	  0.000000000000e+00	  2.718226176310e-02	  2.707982367139e-03	  5.418257525074e-03	  2.103796985392e-03	  6.422771738396e+01	  3.708635257713e-03	  3.095155976559e+01	  1.377874554203e+02	  1.328234581521e+02	  8.049411830556e-01	  6.937796488248e-11	  2.046754079847e+00	  1.019949988768e+00	
  1.574000000000e+03	  8.434551269275e+00	  4.363204890480e-04	  3.162592260696e-02	  4.147651323667e-02	  4.452024852562e-02	  0.000000000000e+00	  2.718929152207e-02	  2.708660039231e-03	  5.419612869345e-03	  2.103796981979e-03	  6.422771737894e+01	  3.708635257740e-03	  3.095155976564e+01	  1.377874554254e+02	  1.328234581570e+02	  8.049411830242e-01	  6.937796487977e-11	  2.046754079996e+00	  1.019949988768e+00	
  1.575000000000e+03	  8.434551269292e+00	  4.341941592489e-04	  3.162558520459e-02	  4.147440247360e-02	  4.453015432770e-02	  0.000000000000e+00	  2.719631416678e-02	  2.709337000041e-03	  5.420966791127e-03	  2.103796978564e-03	  6.422771737392e+01	  3.708635257767e-03	  3.095155976569e+01	  1.377874554304e+02	  1.328234581620e+02	  8.049411829927e-01	  6.937796487706e-11	  2.046754080144e+00	  1.019949988768e+00	
  1.576000000000e+03	  8.434551269308e+00	  4.320747833719e-04	  3.162524780462e-02	  4.147229178249e-02	  4.454004742135e-02	  0.000000000000e+00	  2.720332970879e-02	  2.710013250758e-03	  5.422319292733e-03	  2.103796975147e-03	  6.422771736890e+01	  3.708635257793e-03	  3.095155976574e+01	  1.377874554355e+02	  1.328234581669e+02	  8.049411829613e-01	  6.937796487436e-11	  2.046754080293e+00	  1.019949988768e+00	
  1.577000000000e+03	  8.434551269325e+00	  4.299623498575e-04	  3.162491040707e-02	  4.147018116336e-02	  4.454992782740e-02	  0.000000000000e+00	  2.721033815968e-02	  2.710688792576e-03	  5.423670376476e-03	  2.103796971729e-03	  6.422771736388e+01	  3.708635257820e-03	  3.095155976579e+01	  1.377874554405e+02	  1.328234581718e+02	  8.049411829299e-01	  6.937796487164e-11	  2.046754080442e+00	  1.019949988768e+00	
